title,year_month_x,type,release_date,imdb_score,imdb_votes,genres,country,director,date,open,high,low,close,adj_close,volume,daily_return,volatility,MA30,year_month_y
Westside,2018-01,SHOW,2018-01-01,6.0,168.0,Musical,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
They've Gotta Have Us,2018-01,SHOW,2018-01-01,7.7,292.0,Drama,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Thi Mai,2018-01,MOVIE,2018-01-01,6.0,2504.0,Crime,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Happy as Lazzaro,2018-01,MOVIE,2018-01-01,7.5,17716.0,Romance,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
You,2018-01,SHOW,2018-01-01,7.7,225949.0,Drama,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Thieves of the Wood,2018-01,SHOW,2018-01-01,6.8,2533.0,Action,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Yoo Byung Jae: Too Much Information,2018-01,MOVIE,2018-01-01,5.3,53.0,Adventure,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
I Am Jonas,2018-01,MOVIE,2018-01-01,7.0,5598.0,Horror,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Yanda Kartavya Aahe,2018-01,MOVIE,2018-01-01,6.275354449472096,27071.894419306183,"Comedies, Dramas, International Movies",India,Kedar Shinde,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
I Am Not an Easy Man,2018-01,MOVIE,2018-01-01,6.3,14146.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
The Sound of Your Heart: Reboot,2018-01,SHOW,2018-01-01,5.9,134.0,"Drama, Romance",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Wedy Atkalam,2018-01,MOVIE,2018-01-01,5.8,17.0,Action,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
The World Is Yours,2018-01,MOVIE,2018-01-01,6.3,4246.0,"Drama, Thriller, Crime",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
The Trigger Effect,2018-01,MOVIE,2018-01-01,6.275354449472096,27071.894419306183,Thrillers,United States,David Koepp,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
The Tree of Blood,2018-01,MOVIE,2018-01-01,6.4,2934.0,"Drama, Romance",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
When We First Met,2018-01,MOVIE,2018-01-01,6.4,48215.0,Crime,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Welcome to Waikiki,2018-01,SHOW,2018-01-01,8.3,2038.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
The Titan,2018-01,MOVIE,2018-01-01,4.8,30698.0,"Sci-Fi, Horror",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
The Suit,2018-01,MOVIE,2018-01-01,5.4,1608.0,Crime,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Welcome to the Family,2018-01,SHOW,2018-01-01,6.6,442.0,Drama,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
The Strangers: Prey at Night,2018-01,MOVIE,2018-01-01,5.2,30499.0,Drama,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Happy Hunting,2018-01,MOVIE,2018-01-01,6.275354449472096,27071.894419306183,"Horror Movies, Independent Movies",United States,"Joe Dietsch, Louie Gibson",2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
"I, Potro",2018-01,MOVIE,2018-01-01,6.2,493.0,"Drama, Romance",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Ideachi Kalpana,2018-01,MOVIE,2018-01-01,6.275354449472096,27071.894419306183,"Comedies, International Movies, Romantic Movies",India,Sachin,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
The Warning,2018-01,MOVIE,2018-01-01,5.9,6278.0,Action,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
The Week Of,2018-01,MOVIE,2018-01-01,5.2,21481.0,Romance,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Welcome Home,2018-01,MOVIE,2018-01-01,5.2,7387.0,Romance,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
The Who Was? Show,2018-01,SHOW,2018-01-01,6.8,604.0,"Comedy, Drama",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
The Witch: Part 1. The Subversion,2018-01,MOVIE,2018-01-01,7.1,9862.0,"Thriller, Adventure, Crime",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Weed the People,2018-01,MOVIE,2018-01-01,7.3,332.0,Romance,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Three Words to Forever,2018-01,MOVIE,2018-01-01,6.8,109.0,Drama,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Harvey Street Kids,2018-01,SHOW,2018-01-01,6.8,249.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Iliza Shlesinger: Elder Millennial,2018-01,MOVIE,2018-01-01,7.2,4033.0,"Drama, Fantasy",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Here to Heart,2018-01,SHOW,2018-01-01,7.5,219.0,"Drama, Romance",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Hum Saath-Saath Hain,2018-01,MOVIE,2018-01-01,6.275354449472096,27071.894419306183,"Dramas, International Movies, Music & Musicals",India,Sooraj R. Barjatya,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Todd Glass: Act Happy,2018-01,MOVIE,2018-01-01,5.1,366.0,"Action, Romance",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Todo lo que serÃ­a Lucas Lauriente,2018-01,MOVIE,2018-01-01,6.9,108.0,Animation,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Hridaynath,2018-01,MOVIE,2018-01-01,6.275354449472096,27071.894419306183,"Dramas, International Movies",India,Amar Gupte,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Watership Down,2018-01,SHOW,2018-01-01,7.2,6043.0,Action,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
The Royal Hibiscus Hotel,2018-01,MOVIE,2018-01-01,5.5,276.0,"Drama, Romance",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Warrior,2018-01,SHOW,2018-01-01,6.7,1966.0,Action,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
YucatÃ¡n,2018-01,MOVIE,2018-01-01,5.5,2065.0,Thriller,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Tom Segura: Disgraceful,2018-01,MOVIE,2018-01-01,7.5,3695.0,Fantasy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Hi Score Girl,2018-01,SHOW,2018-01-01,8.0,1952.0,"Action, Comedy, Romance",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Zero,2018-01,MOVIE,2018-01-01,5.2,27208.0,"Drama, Romance",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
The Rise of Phoenixes,2018-01,SHOW,2018-01-01,8.4,1477.0,Action,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
The Resistance Banker,2018-01,MOVIE,2018-01-01,6.9,9273.0,Action,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
The Rehearsal,2018-01,MOVIE,2018-01-01,6.275354449472096,27071.894419306183,"Dramas, Independent Movies, International Movies",New Zealand,Alison MacLean,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Happy Anniversary,2018-01,MOVIE,2018-01-01,5.7,4219.0,Romance,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Tottaa Pataaka Item Maal,2018-01,MOVIE,2018-01-01,7.6,8051.0,Horror,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Ibiza,2018-01,MOVIE,2018-01-01,5.2,17194.0,"Action, Thriller",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
We Speak Dance,2018-01,SHOW,2018-01-01,7.5,148.0,Musical,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Hero Mask,2018-01,SHOW,2018-01-01,6.1,657.0,Horror,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
What Did I Mess,2018-01,MOVIE,2018-01-01,7.1,695.0,"Drama, Romance",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Your Son,2018-01,MOVIE,2018-01-01,6.1,4708.0,"Action, Drama",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Tidelands,2018-01,SHOW,2018-01-01,6.8,7727.0,Horror,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Weapon of Choice,2018-01,MOVIE,2018-01-01,4.8,162.0,Horror,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Hymn of Death,2018-01,SHOW,2018-01-01,7.6,1104.0,"Drama, Romance",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
The Seven Deadly Sins: Prisoners of the Sky,2018-01,MOVIE,2018-01-01,7.1,4649.0,Thriller,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Tig Notaro: Happy To Be Here,2018-01,MOVIE,2018-01-01,6.6,1327.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Illang: The Wolf Brigade,2018-01,MOVIE,2018-01-01,5.9,5073.0,"Action, Crime",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Time Please,2018-01,MOVIE,2018-01-01,6.275354449472096,27071.894419306183,"Comedies, Dramas, International Movies",India,Sameer Vidwans,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Immortals,2018-01,SHOW,2018-01-01,5.4,3087.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Time Share,2018-01,MOVIE,2018-01-01,5.9,2762.0,Romance,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Titipo Titipo,2018-01,SHOW,2018-01-01,6.6,19.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
To All the Boys I've Loved Before,2018-01,MOVIE,2018-01-01,7.1,101175.0,"Drama, Romance",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Heartthrob,2018-01,MOVIE,2018-01-01,6.275354449472096,27071.894419306183,Thrillers,United States,Chris Sivertson,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
"To Each, Her Own",2018-01,MOVIE,2018-01-01,5.4,1726.0,Drama,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Harith Iskander: I Told You So,2018-01,MOVIE,2018-01-01,4.6,172.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
YG Future Strategy Office,2018-01,SHOW,2018-01-01,6.9,204.0,Sci-Fi,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
We the Animals,2018-01,MOVIE,2018-01-01,6.9,4181.0,Romance,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Hari Kondabolu: Warn Your Relatives,2018-01,MOVIE,2018-01-01,6.5,837.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
In Darkness,2018-01,MOVIE,2018-01-01,5.7,13098.0,"Horror, Musical",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Sunday's Illness,2018-01,MOVIE,2018-01-01,6.9,3484.0,Adventure,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
The Night Comes for Us,2018-01,MOVIE,2018-01-01,6.9,25500.0,"Comedy, Drama, Horror, Crime",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Pihu,2018-01,MOVIE,2018-01-01,6.7,2411.0,Thriller,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Pine Gap,2018-01,SHOW,2018-01-01,7.2,4772.0,Romance,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Pinky Memsaab,2018-01,MOVIE,2018-01-01,6.3,521.0,Thriller,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Planetarium,2018-01,MOVIE,2018-01-01,6.275354449472096,27071.894419306183,"Dramas, International Movies","France, Belgium",Rebecca Zlotowski,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
PokÃ©mon: Indigo League,2018-01,SHOW,2018-01-01,7.041423766816143,18169.048766816144,"Anime Series, Kids' TV",Japan,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Polly Pocket,2018-01,SHOW,2018-01-01,5.9,119.0,Fantasy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Ponysitters Club,2018-01,SHOW,2018-01-01,6.0,116.0,"Drama, Romance",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Loudon Wainwright III: Surviving Twin,2018-01,MOVIE,2018-01-01,7.1,94.0,Romance,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Lost in Space,2018-01,SHOW,2018-01-01,7.3,96868.0,"Action, Drama, Sci-Fi",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Lost Song,2018-01,SHOW,2018-01-01,7.0,375.0,"Action, Horror, Romance, Adventure, Crime",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Pop Team Epic,2018-01,SHOW,2018-01-01,6.9,815.0,"Comedy, Drama",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Pope Francis: A Man of His Word,2018-01,MOVIE,2018-01-01,6.4,2240.0,Adventure,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Prince of Peoria,2018-01,SHOW,2018-01-01,5.7,471.0,Drama,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Private Life,2018-01,MOVIE,2018-01-01,7.2,19023.0,Romance,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Llama Llama,2018-01,SHOW,2018-01-01,6.5,270.0,"Action, Drama, Romance, Adventure, Animation",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Project Papa,2018-01,MOVIE,2018-01-01,6.3,35.0,Romance,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Psychokinesis,2018-01,MOVIE,2018-01-01,5.9,5519.0,Crime,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Live,2018-01,SHOW,2018-01-01,8.3,1208.0,Crime,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Pulang,2018-01,MOVIE,2018-01-01,6.7,594.0,"Drama, Adventure",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Piercing,2018-01,MOVIE,2018-01-01,5.5,7534.0,Horror,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Love Daily,2018-01,SHOW,2018-01-01,6.2,153.0,Romance,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Pickpockets,2018-01,MOVIE,2018-01-01,5.4,1179.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Love Jacked,2018-01,MOVIE,2018-01-01,5.9,2142.0,Drama,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Luna Petunia Return to Amazia,2018-01,SHOW,2018-01-01,4.8,48.0,Fantasy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Pachamama,2018-01,MOVIE,2018-01-01,6.8,848.0,Drama,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Luis Miguel: The Series,2018-01,SHOW,2018-01-01,8.0,4556.0,Drama,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Pad Man,2018-01,MOVIE,2018-01-01,7.9,25269.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
